00715,18.0117,-66.5599,Mercedita,PR,Puerto Rico,2972,179.4,Ponce,America/Puerto_Rico,50
00716,17.9994,-66.6001,Ponce,PR,Puerto Rico,28089,1523.3,Ponce,America/Puerto_Rico,51
00717,18.0033,-66.6133,Ponce,PR,Puerto Rico,16659,3390.6,Ponce,America/Puerto_Rico,52
00718,18.2333,-65.7611,Naguabo,PR,Puerto Rico,25715,227.1,Naguabo,America/Puerto_Rico,53
00719,18.2888,-66.2534,Naranjito,PR,Puerto Rico,29119,427.3,Naranjito,America/Puerto_Rico,54
00720,18.2177,-66.4282,Orocovis,PR,Puerto Rico,21276,149.8,Orocovis,America/Puerto_Rico,55
00723,18.0324,-66.0123,Patillas,PR,Puerto Rico,17393,161.2,Patillas,America/Puerto_Rico,56
00725,18.2186,-66.0427,Caguas,PR,Puerto Rico,80555,817.3,Caguas,America/Puerto_Rico,57
00727,18.215,-66.0736,Caguas,PR,Puerto Rico,54823,1048.6,Caguas,America/Puerto_Rico,58
00728,18.0063,-66.6612,Ponce,PR,Puerto Rico,39698,1108.2,Ponce,America/Puerto_Rico,59
00729,18.3311,-65.8872,Canovanas,PR,Puerto Rico,51593,611.1,Canvanas,America/Puerto_Rico,60
00730,18.0309,-66.6166,Ponce,PR,Puerto Rico,31634,2118.2,Ponce,America/Puerto_Rico,61
00731,18.0977,-66.6336,Ponce,PR,Puerto Rico,12722,125.6,Ponce,America/Puerto_Rico,62
00735,18.2537,-65.6831,Ceiba,PR,Puerto Rico,12404,227.4,Ceiba,America/Puerto_Rico,63
00736,18.1065,-66.1526,Cayey,PR,Puerto Rico,47411,361.1,Cayey,America/Puerto_Rico,64
00738,18.3183,-65.6678,Fajardo,PR,Puerto Rico,30376,457.4,Fajardo,America/Puerto_Rico,65
00739,18.1768,-66.1606,Cidra,PR,Puerto Rico,36847,485.1,Cidra,America/Puerto_Rico,66
00740,18.3322,-65.6343,Puerto Real,PR,Puerto Rico,1625,1876.9,Fajardo,America/Puerto_Rico,67
00741,18.1656,-65.7556,Punta Santiago,PR,Puerto Rico,4880,812.1,Humacao,America/Puerto_Rico,68
00745,18.3483,-65.8172,Rio Grande,PR,Puerto Rico,51429,411.9,R¡o Grande,America/Puerto_Rico,69
00751,18.0102,-66.2475,Salinas,PR,Puerto Rico,21009,190.1,Salinas,America/Puerto_Rico,70
00754,18.1457,-65.9761,San Lorenzo,PR,Puerto Rico,37727,308.9,San Lorenzo,America/Puerto_Rico,71
00757,17.9973,-66.3889,Santa Isabel,PR,Puerto Rico,22066,301.1,Santa Isabel,America/Puerto_Rico,72
00765,18.1285,-65.4409,Vieques,PR,Puerto Rico,8607,184.5,Vieques,America/Puerto_Rico,73
00766,18.133,-66.477,Villalba,PR,Puerto Rico,23201,255.4,Villalba,America/Puerto_Rico,74
00767,18.0705,-65.896,Yabucoa,PR,Puerto Rico,34166,264.9,Yabucoa,America/Puerto_Rico,75
00769,18.097,-66.361,Coamo,PR,Puerto Rico,39121,203.1,Coamo,America/Puerto_Rico,76
00771,18.1875,-65.8693,Las Piedras,PR,Puerto Rico,37165,438.3,Las Piedras,America/Puerto_Rico,77
00772,18.4327,-65.9084,Loiza,PR,Puerto Rico,20055,608.6,Lo¡za,America/Puerto_Rico,78
00773,18.3417,-65.7274,Luquillo,PR,Puerto Rico,18547,318.7,Luquillo,America/Puerto_Rico,79
00775,18.3135,-65.2902,Culebra,PR,Puerto Rico,1299,65.3,Culebra,America/Puerto_Rico,80
00777,18.2236,-65.9088,Juncos,PR,Puerto Rico,39994,591,Juncos,America/Puerto_Rico,81
00778,18.2634,-65.9794,Gurabo,PR,Puerto Rico,46675,591.7,Gurabo,America/Puerto_Rico,82
00780,18.1042,-66.5717,Coto Laurel,PR,Puerto Rico,11653,264.8,Ponce,America/Puerto_Rico,83
00782,18.2254,-66.2222,Comerio,PR,Puerto Rico,18229,279.7,Comer¡o,America/Puerto_Rico,84
00783,18.3041,-66.3285,Corozal,PR,Puerto Rico,33372,337.3,Corozal,America/Puerto_Rico,85
00784,18.0054,-66.1339,Guayama,PR,Puerto Rico,40685,310.2,Guayama,America/Puerto_Rico,86
00786,18.1554,-66.2299,La Plata,PR,Puerto Rico,348,535.8,Aibonito,America/Puerto_Rico,87
00791,18.1407,-65.818,Humacao,PR,Puerto Rico,48569,558,Humacao,America/Puerto_Rico,88
00794,18.2015,-66.3087,Barranquitas,PR,Puerto Rico,28755,334.6,Barranquitas,America/Puerto_Rico,89
00795,18.0593,-66.5018,Juana Diaz,PR,Puerto Rico,44766,406.8,Juana D¡az,America/Puerto_Rico,90
00901,18.4653,-66.1049,San Juan,PR,Puerto Rico,6536,2792.2,San Juan,America/Puerto_Rico,91
00906,18.4645,-66.095,San Juan,PR,Puerto Rico,184,485,San Juan,America/Puerto_Rico,92
00907,18.4531,-66.0778,San Juan,PR,Puerto Rico,16202,5598,San Juan,America/Puerto_Rico,93
00909,18.4415,-66.0672,San Juan,PR,Puerto Rico,4989,3940.6,San Juan,America/Puerto_Rico,94
00911,18.4513,-66.0563,San Juan,PR,Puerto Rico,7242,6996.3,San Juan,America/Puerto_Rico,95
00912,18.4453,-66.0602,San Juan,PR,Puerto Rico,5455,7880.9,San Juan,America/Puerto_Rico,96
00913,18.4502,-66.0427,San Juan,PR,Puerto Rico,8406,11154.2,San Juan,America/Puerto_Rico,97
00915,18.4369,-66.0456,San Juan,PR,Puerto Rico,26131,9073.9,San Juan,America/Puerto_Rico,98
00917,18.4214,-66.05,San Juan,PR,Puerto Rico,18212,6265.8,San Juan,America/Puerto_Rico,99
00918,18.4214,-66.0659,San Juan,PR,Puerto Rico,16063,3272.8,San Juan,America/Puerto_Rico,100
00920,18.4157,-66.0889,San Juan,PR,Puerto Rico,16809,2430.1,San Juan,America/Puerto_Rico,101
00921,18.3922,-66.0885,San Juan,PR,Puerto Rico,33394,5452.9,San Juan,America/Puerto_Rico,102
00923,18.4095,-66.0387,San Juan,PR,Puerto Rico,24028,5502.9,San Juan,America/Puerto_Rico,103
00924,18.3983,-66.0129,San Juan,PR,Puerto Rico,49508,4667.1,San Juan,America/Puerto_Rico,104
00925,18.4003,-66.0506,San Juan,PR,Puerto Rico,6924,7509,San Juan,America/Puerto_Rico,105
00926,18.3462,-66.0523,San Juan,PR,Puerto Rico,96530,1739.6,San Juan,America/Puerto_Rico,106
00927,18.3888,-66.0719,San Juan,PR,Puerto Rico,13351,2195.3,San Juan,America/Puerto_Rico,107
00934,18.4114,-66.124,Fort Buchanan,PR,Puerto Rico,79,148.4,Guaynabo,America/Puerto_Rico,108
00936,18.3955,-66.0738,San Juan,PR,Puerto Rico,812,1629.4,San Juan,America/Puerto_Rico,109
00949,18.4302,-66.2088,Toa Baja,PR,Puerto Rico,73891,1806.9,Toa Baja,America/Puerto_Rico,110
00950,18.4621,-66.2376,Toa Baja,PR,Puerto Rico,0,1.5,Dorado,America/Puerto_Rico,111
